what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1423445443482
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1423445443500
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1423445443500
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1423445443501
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1423445443501
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1423445443502
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1423445443502
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1423445443510
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1423445443510
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1423445443511
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1423445443511
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1423445443511
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1423445443511
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1423445443512
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1423445443512
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1423445443512
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1423445443513
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1423445443513
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1423445443513
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1423445443513
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1423445443514
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1423445443514
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1423445443514
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1423445443514
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1423445443515
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1423445443515
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1423445443515
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1423445443551
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1423445443551
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1423445443577
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1423445443577
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1423445443577
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1423445443578
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1423445443578
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1423445443597
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1423445443598
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1423445443598
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1423445443599
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1423445443599
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1423445443599
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1423445443599
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1423445443600
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1423445443600
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1423445443601
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1423445443601
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1423445443607
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1423445443607
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1423445443607
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1423445443608
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1423445443617
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1423445443618
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1423445443618
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1423445443627
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1423445443628
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1423445443649
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1423445443656
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1423445443656
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1423445443656
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1423445443656
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1423445443656
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1423445443657
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1423445443657
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1423445443677
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1423445443677
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1423445443679
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1423445443679
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1423445443679
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1423445443698
started,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1423445443699
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1423445443699
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1423445443699
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1423445443699
os,sysinfo,,,"win32",1423445443701
arch,sysinfo,,,"x86",1423445443701
ws,sysinfo,,,"win32",1423445443701
locale,sysinfo,,,"en_CA",1423445443701
processors,sysinfo,,,"8",1423445443701
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1423445443701
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1423445443701
java.specification.name,sysinfo,,,"Java Platform API Specification",1423445443701
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1423445443701
java.specification.version,sysinfo,,,"1.6",1423445443701
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1423445443701
java.version,sysinfo,,,"1.6.0_23",1423445443701
java.vm.info,sysinfo,,,"mixed mode",1423445443701
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1423445443701
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1423445443701
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1423445443701
java.vm.specification.version,sysinfo,,,"1.0",1423445443701
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1423445443701
java.vm.version,sysinfo,,,"19.0-b09",1423445443701
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1423445444171
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1423445444815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445446505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445460856
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1423445463334
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423445463558
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1423445464039
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1423445464103
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1423445464103
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1423445464104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445464948
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1423445509722
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1423445509914
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1423445511108
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1423445512449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445517360
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1423445539697
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1423445539702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445541528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445545199
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1423445545205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1423445545205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445545210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445545995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445549376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445573820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1423445573824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1423445573824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445574085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445576356
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445579351
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445579485
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1423445579847
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1423445580678
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1423445580682
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1423445582481
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445582510
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1423445583649
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445583657
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1423445587599
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1423445587611
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445589181
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1423445589920
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1423445589960
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445591045
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1423445591607
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423445592410
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445593941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445604699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445620226
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423445621218
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1423445621244
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445624869
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1423445625135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445625407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445636891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445637157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445640825
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423445642561
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423445646316
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445649033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445651970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445666226
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423445666234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445677663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445680341
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1423445680345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445680628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445680641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445681470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445683519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445687901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445690165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445694804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445697331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445697363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445698656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445698662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445703874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445704436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445705644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445705884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445720323
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445721239
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423445723332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445724613
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445726326
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1423445726356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445726427
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1423445726433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1423445726433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445728390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445730032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1423445730036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445732255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445734529
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1423445734532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1423445734532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445735362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445736016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445738505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445758867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445762221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445793421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445793436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445799208
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445801595
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445801626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1423445802594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1423445802952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1423445803342
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423445804388
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445808288
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423445809161
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1423445809458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445809738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445812515
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445812531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445818771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445821048
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423445821048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445823342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445827507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445832561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1423445832858
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1423445834012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445834589
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1423445834589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1423445834589
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445834620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445834620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445838255
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445839269
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445839285
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423445839800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445845665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445847631
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1423445847631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1423445847631
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445847646
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445852295
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445852311
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1423445854432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445854698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445857708
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1423445860563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445866366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445867817
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1423445867817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445868098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445868925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445868956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445871000
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445871031
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1423445876038
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1423445878503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445878768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1423445880344
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1423445881483
